geo_id,fips,county,total_employed,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,other,public_admin,year
0500000US18035,18035,"Delaware County, Indiana",50428,502,2513,4893,1070,7174,1460,627,2101,3397,17248,5458,2412,1573,2010
0500000US18039,18039,"Elkhart County, Indiana",86514,615,4792,29940,2429,9342,3287,910,3955,4742,14391,6029,4430,1652,2010
0500000US18043,18043,"Floyd County, Indiana",35788,117,2216,6596,1087,3888,1505,356,2312,3622,8315,2981,1235,1558,2010
0500000US18053,18053,"Grant County, Indiana",,,,,,,,,,,,,,,2010
0500000US18057,18057,"Hamilton County, Indiana",140815,1338,5639,17746,5169,13898,4946,2745,15620,19248,32769,10333,6460,4904,2010
0500000US18059,18059,"Hancock County, Indiana",,,,,,,,,,,,,,,2010
0500000US18063,18063,"Hendricks County, Indiana",70333,121,5421,9565,2303,8076,5675,902,4801,6063,15495,5299,3697,2915,2010
0500000US18067,18067,"Howard County, Indiana",,,,,,,,,,,,,,,2010
0500000US18081,18081,"Johnson County, Indiana",66979,989,4104,10288,1988,8588,5128,1277,3686,4992,12931,5646,4739,2623,2010
0500000US18085,18085,"Kosciusko County, Indiana",,,,,,,,,,,,,,,2010
0500000US18089,18089,"Lake County, Indiana",206980,825,12753,32198,4450,23483,14589,3957,9939,14060,49918,19997,11593,9218,2010
0500000US18091,18091,"LaPorte County, Indiana",46537,610,3310,8953,1306,5133,2997,303,1779,3630,9700,5093,2679,1044,2010
0500000US18095,18095,"Madison County, Indiana",55285,893,3661,6739,1400,6659,2398,1141,3265,4719,12870,4644,3455,3441,2010
0500000US18097,18097,"Marion County, Indiana",413741,935,17823,50828,12573,53163,24818,7224,28445,44070,89374,47405,18766,18317,2010
0500000US18105,18105,"Monroe County, Indiana",62689,365,3619,5812,852,4866,1121,1495,2490,3366,24757,9204,2364,2378,2010
0500000US18109,18109,"Morgan County, Indiana",,,,,,,,,,,,,,,2010
0500000US18127,18127,"Porter County, Indiana",73994,449,5418,13102,1660,9194,2958,1336,3884,5698,17394,6670,3890,2341,2010
0500000US18141,18141,"St. Joseph County, Indiana",117318,394,5206,18400,3505,14897,5110,1299,5545,8544,33593,12332,5257,3236,2010
0500000US18157,18157,"Tippecanoe County, Indiana",81865,1160,3737,9772,1515,10201,1784,1028,4002,5056,28163,9417,3702,2328,2010
0500000US18163,18163,"Vanderburgh County, Indiana",86691,1008,5562,15224,1872,11868,4961,2152,5059,5813,19153,7537,4769,1713,2010
0500000US18167,18167,"Vigo County, Indiana",46921,304,3275,6577,783,6525,1605,447,2121,4050,12955,3767,2241,2271,2010
0500000US18177,18177,"Wayne County, Indiana",,,,,,,,,,,,,,,2010
0500000US19013,19013,"Black Hawk County, Iowa",65338,395,2947,12551,2088,8361,2953,1069,4321,4609,15624,5358,3294,1768,2010
0500000US19049,19049,"Dallas County, Iowa",36172,1139,2676,3594,1334,4562,1429,735,6208,2797,6706,2174,1931,887,2010
0500000US19061,19061,"Dubuque County, Iowa",48745,646,2784,6474,1506,7151,1984,1621,2702,3154,12358,4639,2217,1509,2010
0500000US19103,19103,"Johnson County, Iowa",72153,1010,2215,4505,1775,7308,2483,1020,4669,5829,29261,8083,2878,1117,2010
0500000US19113,19113,"Linn County, Iowa",112119,645,6608,19584,3656,13605,4872,3953,9683,10846,23370,8270,4666,2361,2010
0500000US19153,19153,"Polk County, Iowa",229522,3327,13158,17356,6695,24135,9194,5450,41267,21388,47110,20628,9692,10122,2010
0500000US19155,19155,"Pottawattamie County, Iowa",47854,777,3961,4435,1440,5487,4307,1346,3865,3428,10829,4523,1981,1475,2010
0500000US19163,19163,"Scott County, Iowa",79831,929,4314,12850,3066,9498,3880,1358,5461,6177,17984,6876,3821,3617,2010
0500000US19169,19169,"Story County, Iowa",47928,1695,2207,4041,722,4749,1876,463,2617,3496,17330,4433,1538,2761,2010
0500000US19193,19193,"Woodbury County, Iowa",50225,1431,3615,9063,1345,6684,1990,1264,3205,3223,11091,3870,2057,1387,2010
0500000US20015,20015,"Butler County, Kansas",,,,,,,,,,,,,,,2010
0500000US20045,20045,"Douglas County, Kansas",59164,585,2946,4159,1020,7352,1827,1209,3035,5650,20921,5963,2692,1805,2010
0500000US20091,20091,"Johnson County, Kansas",290308,1749,13489,23445,11660,33595,10715,12121,29022,44028,65263,23949,13455,7817,2010
0500000US20103,20103,"Leavenworth County, Kansas",,,,,,,,,,,,,,,2010
0500000US20161,20161,"Riley County, Kansas",,,,,,,,,,,,,,,2010
0500000US20173,20173,"Sedgwick County, Kansas",233995,2077,15153,44527,7432,25753,9645,4078,11894,18691,53526,21813,9909,9497,2010
0500000US20177,20177,"Shawnee County, Kansas",83890,616,3967,5455,1871,12886,3917,1550,5682,7919,19613,7324,4498,8592,2010
0500000US20209,20209,"Wyandotte County, Kansas",66582,274,6874,9295,1746,6869,4179,905,3638,6569,13345,6951,2038,3899,2010
0500000US21015,21015,"Boone County, Kentucky",59373,396,2977,7868,2100,7242,5871,1436,3999,5286,12362,5223,2067,2546,2010
0500000US21029,21029,"Bullitt County, Kentucky",35090,177,2913,5650,1493,4326,3898,423,2155,2784,6367,2097,1265,1542,2010
0500000US21037,21037,"Campbell County, Kentucky",43946,435,2756,4792,680,5271,2718,882,3498,4060,11417,3500,1737,2200,2010
0500000US21047,21047,"Christian County, Kentucky",,,,,,,,,,,,,,,2010
0500000US21059,21059,"Daviess County, Kentucky",41730,923,3597,7780,472,5794,1967,428,2248,3084,9388,2873,2105,1071,2010
0500000US21067,21067,"Fayette County, Kentucky",150665,4387,6827,12688,3408,16689,4290,3513,6932,15125,45586,17282,8627,5311,2010
0500000US21093,21093,"Hardin County, Kentucky",,,,,,,,,,,,,,,2010
0500000US21111,21111,"Jefferson County, Kentucky",341851,21,14235,35256,10614,35956,25353,11131,27397,34655,84923,34351,18040,9919,2010
0500000US21117,21117,"Kenton County, Kentucky",76320,140,4457,9677,2943,8213,5282,1943,7588,7488,14248,7080,3382,3879,2010
0500000US21145,21145,"McCracken County, Kentucky",,,,,,,,,,,,,,,2010
0500000US21151,21151,"Madison County, Kentucky",39601,180,2453,4490,1543,5266,887,1075,2042,2049,11042,6028,1402,1144,2010
0500000US21195,21195,"Pike County, Kentucky",,,,,,,,,,,,,,,2010
0500000US21227,21227,"Warren County, Kentucky",52042,413,2937,6517,1272,8303,2289,987,1907,3703,14817,5108,2216,1573,2010
0500000US22005,22005,"Ascension Parish, Louisiana",48974,298,5396,7450,1591,6605,2500,1091,3247,3657,9798,2432,2348,2561,2010
0500000US22015,22015,"Bossier Parish, Louisiana",55284,2229,3878,4059,1132,7400,3222,1194,3954,4062,11662,4896,3619,3977,2010
0500000US22017,22017,"Caddo Parish, Louisiana",111374,3057,6465,7582,3666,12573,5512,2136,5853,8194,30878,14777,5641,5040,2010
0500000US22019,22019,"Calcasieu Parish, Louisiana",83060,1307,6440,9095,2628,9518,4238,852,3839,6383,19528,10704,3938,4590,2010
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",214482,2341,14631,17567,5879,26997,6580,3230,12812,20659,54622,22509,13260,13395,2010
0500000US22045,22045,"Iberia Parish, Louisiana",,,,,,,,,,,,,,,2010
0500000US22051,22051,"Jefferson Parish, Louisiana",206028,5246,19884,13384,6026,21869,12603,2884,12578,20470,40423,26069,14187,10405,2010
0500000US22055,22055,"Lafayette Parish, Louisiana",107987,8312,5968,6840,3651,13504,4649,1578,5363,10673,26677,12122,5006,3644,2010
0500000US22057,22057,"Lafourche Parish, Louisiana",44027,3818,5199,4148,1718,4608,3481,482,1686,2537,9250,2503,2929,1668,2010
0500000US22063,22063,"Livingston Parish, Louisiana",56303,777,9638,6212,861,6980,2214,714,4034,4529,9756,3410,4043,3135,2010
0500000US22071,22071,"Orleans Parish, Louisiana",151493,2653,8312,7120,3145,12768,7540,2415,8097,16497,41422,25138,6988,9398,2010
0500000US22073,22073,"Ouachita Parish, Louisiana",68924,908,4714,6297,1464,8694,3991,1766,4836,4365,17915,7144,3976,2854,2010
0500000US22079,22079,"Rapides Parish, Louisiana",51365,1767,3079,3777,1039,5965,1994,542,2382,4259,17537,2432,2811,3781,2010
0500000US22097,22097,"St. Landry Parish, Louisiana",,,,,,,,,,,,,,,2010
0500000US22103,22103,"St. Tammany Parish, Louisiana",107538,2255,10317,7671,3965,14092,6051,1134,7722,10019,24095,8953,3614,7650,2010
0500000US22105,22105,"Tangipahoa Parish, Louisiana",49329,1384,4413,4429,2032,6321,1605,360,1557,3154,13808,5277,2214,2775,2010
0500000US22109,22109,"Terrebonne Parish, Louisiana",47441,7104,3027,3757,1350,6530,2491,335,2651,2678,9263,3508,3383,1364,2010
0500000US23001,23001,"Androscoggin County, Maine",49715,352,4181,4911,2486,7814,2057,866,3291,4604,14407,1930,1155,1661,2010
0500000US23003,23003,"Aroostook County, Maine",31599,1467,991,3608,901,4520,1202,606,1098,1910,9950,2255,1218,1873,2010
0500000US23005,23005,"Cumberland County, Maine",150577,1669,7873,10215,4481,17314,5094,3613,13500,17526,44564,13798,6344,4586,2010
0500000US23011,23011,"Kennebec County, Maine",58096,618,3701,5383,1165,7807,2706,1816,2423,5116,15365,3660,3097,5239,2010
0500000US23019,23019,"Penobscot County, Maine",74367,1754,4237,4616,2071,9536,3244,1321,3702,5753,24796,7433,2842,3062,2010
0500000US23031,23031,"York County, Maine",98653,1069,6792,12472,2488,12553,4336,1471,7288,8890,24926,8030,4405,3933,2010
0500000US24001,24001,"Allegany County, Maryland",,,,,,,,,,,,,,,2010
0500000US24003,24003,"Anne Arundel County, Maryland",271502,725,18854,17226,7482,30011,11091,6267,17671,38785,52913,19627,14008,36842,2010
0500000US24005,24005,"Baltimore County, Maryland",402467,1134,21815,22328,9439,42428,19564,9435,37367,45231,112151,28635,18309,34631,2010
0500000US24009,24009,"Calvert County, Maryland",45769,52,4464,1978,1121,4654,2296,549,1920,4432,10511,3875,2508,7409,2010
0500000US24013,24013,"Carroll County, Maryland",88602,555,8805,6660,2524,11631,2576,2498,5619,9839,21387,5190,5063,6255,2010
0500000US24015,24015,"Cecil County, Maryland",48061,496,3989,5509,1005,5847,2837,634,2274,3716,11599,3943,2160,4052,2010
0500000US24017,24017,"Charles County, Maryland",72817,97,5693,2066,813,6835,3979,1309,3408,11771,12085,4878,4355,15528,2010
0500000US24021,24021,"Frederick County, Maryland",122171,766,10370,7113,3405,10202,4240,3225,10329,21366,25428,7598,5460,12669,2010
0500000US24025,24025,"Harford County, Maryland",122596,644,9367,10255,3628,14900,4757,2843,7954,15289,29082,5830,4790,13257,2010
0500000US24027,24027,"Howard County, Maryland",153643,581,7973,6895,4075,12861,4484,3985,10314,32194,33287,10716,5860,20418,2010
0500000US24031,24031,"Montgomery County, Maryland",523864,999,30963,15790,6021,41531,10476,16346,32943,111816,114768,45371,36984,59856,2010
0500000US24033,24033,"Prince George's County, Maryland",447846,1042,33692,12940,4560,37601,24149,9807,22175,68340,98554,38259,28016,68711,2010
0500000US24037,24037,"St. Mary's County, Maryland",51675,433,4265,2707,808,4598,2072,737,1284,8303,8957,4817,1706,10988,2010
0500000US24043,24043,"Washington County, Maryland",68703,641,5515,7426,2090,8608,3417,1447,6019,7760,15061,4125,2203,4391,2010
0500000US24045,24045,"Wicomico County, Maryland",46996,670,3235,4896,675,6369,2365,864,2607,2957,12581,4561,2196,3020,2010
0500000US24510,24510,"Baltimore city, Maryland",263839,270,14152,16569,4652,21288,14767,5919,15678,29178,79297,23843,12515,25711,2010
0500000US25001,25001,"Barnstable County, Massachusetts",96547,850,8302,4397,1499,12100,3833,1657,6388,12994,23220,10434,5918,4955,2010
0500000US25003,25003,"Berkshire County, Massachusetts",61667,400,4039,5883,1273,7547,1832,1351,2722,5408,18727,7537,2604,2344,2010
0500000US25005,25005,"Bristol County, Massachusetts",255481,944,18037,26588,10988,35247,10316,4415,15246,22926,67287,21234,12292,9961,2010
0500000US25009,25009,"Essex County, Massachusetts",364731,1856,16764,40285,9575,42144,14922,10194,26697,45013,95513,32267,15716,13785,2010
0500000US25011,25011,"Franklin County, Massachusetts",37972,928,3094,4140,918,4174,1541,1657,1154,2703,10543,3697,2023,1400,2010
0500000US25013,25013,"Hampden County, Massachusetts",199800,1214,10321,25245,5141,22886,10122,4545,13515,14123,57321,15840,9837,9690,2010
0500000US25015,25015,"Hampshire County, Massachusetts",79275,324,3576,7263,617,9411,2504,1244,3723,5814,32894,5582,2581,3742,2010
0500000US25017,25017,"Middlesex County, Massachusetts",789816,2295,37534,69860,16696,73318,22669,26612,56665,143440,220500,55775,35091,29361,2010
0500000US25021,25021,"Norfolk County, Massachusetts",340104,262,16370,24118,7921,38855,11599,9177,37195,49794,95399,22591,14304,12519,2010
0500000US25023,25023,"Plymouth County, Massachusetts",238446,1135,16692,17572,7790,30781,9623,4894,21972,24107,61657,19147,10219,12857,2010
0500000US25025,25025,"Suffolk County, Massachusetts",364771,566,15045,18708,8183,31148,12792,10944,33988,52496,102567,44532,16983,16819,2010
0500000US25027,25027,"Worcester County, Massachusetts",381625,2179,19506,56328,10060,41093,15674,7357,23046,39442,105852,27658,16615,16815,2010
0500000US26005,26005,"Allegan County, Michigan",48467,1462,3837,10586,2402,6656,2085,174,1757,3143,8752,4049,2271,1293,2010
0500000US26017,26017,"Bay County, Michigan",47467,368,2711,5628,1775,7430,2275,740,2072,3721,12717,3462,2448,2120,2010
0500000US26021,26021,"Berrien County, Michigan",66786,1598,2817,12621,1217,8155,4350,866,2673,4608,16464,6235,3532,1650,2010
0500000US26025,26025,"Calhoun County, Michigan",56454,645,3173,11603,1200,6366,2930,409,2211,4332,12910,4726,3736,2213,2010
0500000US26037,26037,"Clinton County, Michigan",35183,1199,1369,3372,1033,2756,2186,230,2907,1871,9566,2562,2728,3404,2010
0500000US26045,26045,"Eaton County, Michigan",50052,555,3194,6829,1213,4524,2281,265,4073,3586,11770,3598,2420,5744,2010
0500000US26049,26049,"Genesee County, Michigan",151813,639,6470,20881,4109,21814,7601,1318,7935,12208,39334,15324,8328,5852,2010
0500000US26055,26055,"Grand Traverse County, Michigan",40899,572,3317,3541,856,5854,2080,415,2967,2852,8882,5689,2125,1749,2010
0500000US26065,26065,"Ingham County, Michigan",127740,1500,4354,12674,1788,13882,4290,3447,8149,10860,38559,12654,6133,9450,2010
0500000US26073,26073,"Isabella County, Michigan",31625,1159,1297,2592,346,4888,661,502,1217,1593,8595,6446,1160,1169,2010
0500000US26075,26075,"Jackson County, Michigan",62770,313,3283,11902,1643,8184,2804,1446,2549,4362,14457,6716,2567,2544,2010
0500000US26077,26077,"Kalamazoo County, Michigan",114209,1497,3825,20035,3336,14024,3581,1019,6904,9616,30520,12717,4782,2353,2010
0500000US26081,26081,"Kent County, Michigan",277457,2494,13628,48529,12263,32505,9398,5422,18012,28967,62440,23825,13908,6066,2010
0500000US26087,26087,"Lapeer County, Michigan",35856,962,2717,9546,598,3932,1263,209,1459,2862,6569,2661,1943,1135,2010
0500000US26091,26091,"Lenawee County, Michigan",42432,1157,1692,7156,517,5074,1885,838,1661,2599,11396,3626,3133,1698,2010
0500000US26093,26093,"Livingston County, Michigan",84780,1409,6107,14745,2582,9358,3172,1219,5195,7210,20409,7378,3002,2994,2010
0500000US26099,26099,"Macomb County, Michigan",368730,433,17082,69927,9684,47909,12468,6125,22810,35524,78861,34144,18223,15540,2010
0500000US26103,26103,"Marquette County, Michigan",30213,1738,1757,1596,554,4012,1529,609,1332,1441,9241,3634,981,1789,2010
0500000US26111,26111,"Midland County, Michigan",36391,364,2546,8321,1095,3542,1133,375,1673,2066,9639,3054,1727,856,2010
0500000US26115,26115,"Monroe County, Michigan",66791,537,3346,13004,2386,7473,4303,529,2181,5626,15347,6554,3117,2388,2010
0500000US26121,26121,"Muskegon County, Michigan",67493,2477,2862,14111,1384,8172,2237,713,1819,4179,15629,6518,4345,3047,2010
0500000US26125,26125,"Oakland County, Michigan",557752,1084,22054,90859,15869,58528,15989,11829,44975,74339,134944,46696,24601,15985,2010
0500000US26139,26139,"Ottawa County, Michigan",124574,2036,6783,26705,3844,14719,4926,1622,5984,9360,28991,10755,5608,3241,2010
0500000US26145,26145,"Saginaw County, Michigan",79870,797,2677,13343,2212,12055,2658,1145,4109,5691,19657,8160,4400,2966,2010
0500000US26147,26147,"St. Clair County, Michigan",65647,601,3662,12977,742,8561,2767,902,2784,4158,15474,6853,3368,2798,2010
0500000US26155,26155,"Shiawassee County, Michigan",31051,332,1746,5452,774,4563,1456,143,1108,1804,7750,2413,2236,1274,2010
0500000US26159,26159,"Van Buren County, Michigan",32749,1781,1548,6546,1159,3927,1408,621,1543,1991,7102,2452,1409,1262,2010
0500000US26161,26161,"Washtenaw County, Michigan",167616,545,4175,16874,2213,16036,4364,4173,9252,18269,66037,13968,6867,4843,2010
0500000US26163,26163,"Wayne County, Michigan",661178,2755,23920,101461,16069,74354,38888,11845,37312,65592,160267,69892,31112,27711,2010
0500000US27003,27003,"Anoka County, Minnesota",171764,820,12175,27706,5384,22603,9337,2483,11737,15376,39744,11708,7380,5311,2010
0500000US27019,27019,"Carver County, Minnesota",47361,981,1865,7104,1743,5926,1344,1126,4603,6303,10296,2884,2170,1016,2010
0500000US27037,27037,"Dakota County, Minnesota",208891,1460,9189,24685,7376,25646,12564,5657,21667,23582,44479,14901,9820,7865,2010
0500000US27053,27053,"Hennepin County, Minnesota",598728,2916,22073,72536,18964,72999,20918,13225,56623,80546,142415,53372,25501,16640,2010
0500000US27109,27109,"Olmsted County, Minnesota",77173,896,3278,7023,1398,7387,2087,1529,2483,5230,33838,6132,3366,2526,2010
0500000US27123,27123,"Ramsey County, Minnesota",251582,1556,8281,30752,7308,27690,8942,6262,19148,29852,69093,20579,11662,10457,2010
0500000US27137,27137,"St. Louis County, Minnesota",92230,2667,5416,6420,1511,9596,5288,1292,4803,6309,30341,10301,3731,4555,2010
0500000US27139,27139,"Scott County, Minnesota",69958,631,3330,9393,2518,9234,3342,1100,6283,9840,12170,7497,2971,1649,2010
0500000US27141,27141,"Sherburne County, Minnesota",43194,473,3384,7860,1189,5838,2671,422,1619,3292,9724,2600,2383,1739,2010
0500000US27145,27145,"Stearns County, Minnesota",78767,2653,5237,11109,2539,8909,3633,873,4013,5461,20351,7709,3356,2924,2010
0500000US27163,27163,"Washington County, Minnesota",125512,755,5843,17379,2936,14608,5446,3530,14726,11540,27563,10059,4781,6346,2010
0500000US27171,27171,"Wright County, Minnesota",65917,1058,5508,10857,2634,7700,3108,697,4292,4903,15279,4722,3073,2086,2010
0500000US28033,28033,"DeSoto County, Mississippi",75804,485,5795,6926,3288,7926,8747,926,3129,5232,15225,10559,3868,3698,2010
0500000US28035,28035,"Forrest County, Mississippi",,,,,,,,,,,,,,,2010
0500000US28047,28047,"Harrison County, Mississippi",82465,787,5699,5115,1305,9428,3678,1905,4807,5979,17022,15745,4477,6518,2010
0500000US28049,28049,"Hinds County, Mississippi",103265,943,6520,6705,2237,10935,6029,3068,5022,7023,28541,10329,5985,9928,2010
0500000US28059,28059,"Jackson County, Mississippi",57827,1540,3488,10976,451,7387,2601,699,2267,4416,11304,8848,1255,2595,2010
0500000US28067,28067,"Jones County, Mississippi",,,,,,,,,,,,,,,2010
0500000US28075,28075,"Lauderdale County, Mississippi",,,,,,,,,,,,,,,2010
0500000US28081,28081,"Lee County, Mississippi",,,,,,,,,,,,,,,2010
0500000US28089,28089,"Madison County, Mississippi",46327,595,2799,2879,1644,4929,1734,1114,3431,4249,14319,3836,1615,3183,2010
0500000US28121,28121,"Rankin County, Mississippi",66880,422,4716,4606,2489,8307,4876,2101,4624,6046,17179,3455,3639,4420,2010
0500000US29019,29019,"Boone County, Missouri",82780,784,3100,3194,1937,11671,2518,2324,5344,6460,30950,7114,3077,4307,2010
0500000US29021,29021,"Buchanan County, Missouri",38993,489,2133,6864,1015,3936,2352,693,2494,1590,9065,4002,2353,2007,2010
0500000US29031,29031,"Cape Girardeau County, Missouri",36869,289,2928,3875,1239,4748,1167,530,1708,2606,11195,3924,1137,1523,2010
